subj,trial_type,trial,phase,appearance,trial_target,target,utterance,length,num_descriptors,num_canonical,num_animal_sounds,num_anaphoric,num_comparison,num_subordinate,num_superordinate
34,practice,2,pre,first,artichoke,artichoke,"artichoke , which one's the artichoke ?",5,0,1,0,1,0,0,0
34,practice,2,post,first,artichoke,NA,"wait , just wait",3,0,0,0,0,0,0,0
34,practice,3,pre,second,apple,apple,can you find the apple ? where's the apple ?,8,0,2,0,2,0,0,0
34,practice,3,post,second,apple,NA,"just once , and then pull your hand back",8,0,0,0,0,0,0,0
34,practice,4,pre,second,artichoke,artichoke,can you find the artichoke ?,5,0,1,0,1,0,0,0
34,practice,4,pre,second,artichoke,artichoke,artichoke,1,0,1,0,0,0,0,0
34,practice,4,post,second,artichoke,NA,"touch with just your finger . good . good job , i know",10,0,0,0,0,0,0,0
34,game,5,pre,first,dog,dog,can you find the dog ?,5,0,1,0,1,0,0,0
34,game,5,post,first,dog,dog,what did the dog say ?,5,0,1,0,1,0,0,0
34,game,6,pre,first,raccoon,raccoon,where's the raccoon ?,3,0,1,0,1,0,0,0
34,game,6,post,first,raccoon,raccoon,"yeah , stop and think , okay ?",5,0,0,0,0,0,0,0
34,game,7,pre,first,pig,pig,"alright , i'm gonna read this word . Pig . Can you find the pig ?",12,0,2,0,1,0,0,0
34,game,7,post,first,pig,NA,push it once,3,0,0,0,0,0,0,0
34,game,8,pre,first,peacock,peacock,can you find the peacock ? remember which one's the peacock ?,10,0,2,0,2,0,0,0
34,game,8,post,first,peacock,peacock,yeah !,1,0,0,0,0,0,0,0
34,game,9,pre,first,bird,bird,can you find the bird ?,5,0,1,0,1,0,0,0
34,game,10,pre,first,swan,swan,"oh , this one's tricky . do you want me to tell you what the animals are ? i need you to find the swan",22,0,1,0,1,0,0,0
34,game,10,post,first,swan,swan,"oops , did you find the cheetah ?",6,0,0,0,0,0,0,0
34,game,11,pre,first,horse,horse,"ok , can you find the horse ?",6,0,1,0,1,0,0,0
34,game,12,pre,first,rhinoceros,rhinoceros,"can you find a rhinoceros ? so that's a lobster , a rhinoceros , and a donkey .",14,0,1,0,0,0,0,0
34,game,12,post,first,rhinoceros,rhinoceros,"try to touch with just your finger , OK ?",8,0,0,0,0,0,0,0
34,game,13,pre,second,bird,bird,bird,1,0,0,0,0,0,0,0
34,game,13,post,second,bird,bird,yup !,1,0,0,0,0,0,0,0
34,game,14,pre,first,leopard,leopard,"leopard , which one's the leopard",5,0,2,0,1,0,0,0
34,game,14,post,first,leopard,leopard,"no , that's a rooster !",4,0,0,0,0,0,0,0
34,game,15,pre,first,fish,fish,find the fish ?,3,0,1,0,1,0,0,0
34,game,16,pre,second,peacock,peacock,can you find the peacock ?,5,0,1,0,1,0,0,0
34,game,17,pre,second,fish,fish,can you find the fish ?,5,0,1,0,1,0,0,0
34,game,18,pre,first,squirrel,squirrel,can you find the squirrel ?,5,0,1,0,1,0,0,0
34,game,19,pre,first,duck,duck,can you find the duck ?,5,0,1,0,1,0,0,0
34,game,20,pre,second,leopard,leopard,"leopard , where's the leopard ? Stop and think .",7,0,2,0,1,0,0,0
34,game,20,post,second,leopard,leopard,there you go !,3,0,0,0,0,0,0,0
34,game,21,pre,first,elephant,elephant,can you find the elephant ?,5,0,1,0,1,0,0,0
34,game,22,pre,first,donkey,donkey,donkey . can you find the donkey ?,6,0,1,0,1,0,0,0
34,game,22,post,first,donkey,donkey,hee-haw,1,0,0,1,0,0,0,0
34,game,23,pre,second,horse,horse,horse,1,0,1,0,0,0,0,0
34,game,23,post,second,horse,NA,"wait for me to tell you the word and then touch the screen , ok ?",14,0,0,0,0,0,0,0
34,game,24,pre,second,rhinoceros,rhinoceros,"rhinoceros , where's the rhinoceros ?",4,0,2,0,1,0,0,0
34,game,24,post,second,rhinoceros,rhinoceros,"good waiting , thank you",4,0,0,0,0,0,0,0
34,game,25,pre,second,elephant,elephant,"elephant , which one's the elephant ?",5,0,2,0,1,0,0,0
34,game,26,pre,first,rooster,rooster,rooster can you find the rooster ?,6,0,2,0,1,0,0,0
34,game,26,post,first,rooster,rooster,there you go ! cocka-doodle-doo,4,0,0,1,0,0,0,0
34,game,27,pre,first,cow,cow,cow,1,0,1,0,0,0,0,0
34,game,27,post,first,cow,cow,isn't that silly !,3,0,0,0,0,0,0,0
34,game,28,pre,second,swan,swan,"the swan . do you want me to read you what these are and you decide which one's the swan ? the swan , rooster , and leopard . can you find the swan ?",29,0,3,0,3,0,0,0
34,game,28,post,second,swan,NA,wait to touch,3,0,0,0,0,0,0,0
34,game,29,pre,second,pig,pig,"pig , can you find the pig ?",6,0,2,0,1,0,0,0
34,game,30,pre,first,lobster,lobster,"lobster , can you find the lobster ?",6,0,2,0,1,0,0,0
34,game,30,post,first,lobster,NA,sit back a second,4,0,0,0,0,0,0,0
34,game,31,pre,second,duck,duck,"i'm going to ask you to find the duck , where's the duck ?",12,0,2,0,2,0,0,0
34,game,31,post,second,duck,duck,there's the duck !,3,0,1,0,1,0,0,0
34,game,31,post,second,duck,duck,"good work , high five !",4,0,0,0,0,0,0,0
34,game,32,pre,second,lobster,lobster,can you find the lobster ?,5,0,1,0,1,0,0,0
34,game,32,post,second,lobster,lobster,it sounds like it's in water !,6,0,0,0,0,0,0,0
34,game,33,pre,second,cow,cow,"cow , touch the cow",4,0,2,0,1,0,0,0
34,game,33,post,second,cow,cow,was that the cow ? nope,5,0,1,0,1,0,0,0
34,game,34,pre,second,raccoon,raccoon,raccoon,1,0,1,0,0,0,0,0
34,game,34,post,second,raccoon,NA,remember to wait,3,0,0,0,0,0,0,0
34,game,35,pre,first,cat,cat,cat,1,0,1,0,0,0,0,0
34,game,36,pre,second,donkey,donkey,donkey,1,0,1,0,0,0,0,0
34,game,36,post,second,donkey,NA,be patient,2,0,0,0,0,0,0,0
34,game,37,pre,second,dog,dog,dog,1,0,1,0,0,0,0,0
34,game,38,pre,second,rooster,rooster,where's the rooster ?,3,0,1,0,1,0,0,0
34,game,38,post,second,rooster,rooster,cocka-doodle-doo !,1,0,0,1,0,0,0,0
34,game,39,pre,second,cat,cat,can you find the cat ? the kitty-kat ?,7,0,2,0,2,0,0,0
34,game,40,pre,second,squirrel,squirrel,how about the squirrel ? do you know what a squirrel is ?,11,0,2,0,1,0,0,0
34,game,40,post,second,squirrel,squirrel,no,1,0,0,0,0,0,0,0
35,practice,1,pre,first,apple,apple,"apple , where's the apple yyy ? can you touch the apple ?",10,0,2,0,2,0,0,0
35,practice,1,pre,first,apple,NA,we're gonna play this game .,5,0,0,0,0,0,0,0
35,practice,1,pre,first,apple,apple,"where's the apple , yyy ? apple .",5,0,2,0,1,0,0,0
35,practice,1,pre,first,apple,NA,"I know , I know , you want to do something different",10,0,0,0,0,0,0,0
35,practice,1,pre,first,apple,apple,"can you touch the apple first ? if you touch the apple , we'll see something different . apple . no , yyy",18,0,3,0,2,0,0,0
35,practice,2,pre,first,artichoke,artichoke,can you touch the artichoke ?,5,0,1,0,1,0,0,0
35,practice,2,pre,first,artichoke,NA,"mine looks like yours , honey",5,0,0,0,0,0,0,0
35,practice,2,pre,first,artichoke,artichoke,artichoke . artichoke . can you touch the artichoke ?,7,0,3,0,1,0,0,0
35,practice,2,pre,first,artichoke,artichoke,"no , you don't need mine . can you touch the artichoke ? artichoke .",11,0,2,0,1,0,0,0
35,practice,2,pre,first,artichoke,artichoke,can you touch one of the foods ? touch the artichoke,10,0,1,0,1,0,0,0
35,practice,2,pre,first,artichoke,NA,"are you getting frustrated ? here , mama's gonna hold .",8,0,0,0,0,0,0,0
35,practice,2,pre,first,artichoke,artichoke,can you touch the artichoke ?,5,0,1,0,1,0,0,0
35,practice,2,pre,first,artichoke,NA,"no , yyy , no .",3,0,0,0,0,0,0,0
35,practice,2,pre,first,artichoke,artichoke,can you touch the artichoke ?,5,0,1,0,1,0,0,0
35,practice,2,post,first,artichoke,artichoke,"oh , almost !",2,0,0,0,0,0,0,0
35,practice,3,pre,second,apple,apple,"can you touch the apple ? where's the apple ? can you touch the apple ? can you get down and touch the apple ? apple . where's the apple , yyy ?",26,0,6,0,5,0,0,0
35,practice,3,pre,second,apple,apple,can you touch the apple ? apple,6,0,2,0,1,0,0,0
35,practice,3,pre,second,apple,apple,"no , yyy , touch the apple , i know you're getting frustrated",10,0,1,0,1,0,0,0
35,practice,3,pre,second,apple,NA,"yyy , yyy you have to come back kiddo . come back . can you touch the apple ? we're playing a game ! YYY , where's the apple ? show me the apple . come back , you'll sit on my lap . we'll look for the apple together",40,0,4,0,3,0,0,0
35,practice,3,pre,second,apple,apple,"where's the apple ? oh yeah , where's the apple ? apple , yyy no . yyy ,",12,0,3,0,2,0,0,0
35,practice,3,pre,second,apple,apple,is that the apple ? is that the apple ? can you come touch the apple for me ?,16,0,3,0,3,0,0,0
35,practice,3,pre,second,apple,NA,"we're not playing peekaboo right now . oh , yyy . come pick the apple . come on , we're going over here .",18,0,1,0,1,0,0,0
35,practice,3,pre,second,apple,NA,"can you touch the apple ? here , you wanna look at mama's too ?",12,0,1,0,1,0,0,0
35,practice,3,pre,second,apple,NA,"yyy , come here ! can you show me where the apple is ? apple . apple . where's the apple ? the sad thing is i know she knows this .",25,0,4,0,2,0,0,0
35,practice,3,pre,second,apple,apple,"yyy , where's the apple ?",4,0,1,0,1,0,0,0
35,practice,3,pre,second,apple,apple,where's yyy ? there she is ! where's the apple ? where's the apple ? where's teh apple ? can you show me where the apple is ? can you touch the apple ? touch the apple and something else will happen ! touch the apple !,38,0,6,0,6,0,0,0
35,practice,4,pre,second,artichoke,artichoke,can you touch the artichoke ?,5,0,1,0,1,0,0,0
35,practice,4,pre,second,artichoke,NA,you're not being very nice,5,0,0,0,0,0,0,0
35,practice,4,pre,second,artichoke,artichoke,can you touch the artichoke ? which one's the artichoke ?,9,0,2,0,2,0,0,0
35,practice,4,pre,second,artichoke,NA,"yyy , can we try one more time ? mommy's stubborn .",9,0,0,0,0,0,0,0
35,practice,4,pre,second,artichoke,artichoke,where's the artichoke ?,3,0,1,0,1,0,0,0
35,practice,4,pre,second,artichoke,NA,ha ! you got me right in the face,8,0,0,0,0,0,0,0
35,practice,4,pre,second,artichoke,artichoke,can you touch the artichoke ? can you touch one ?,9,0,1,0,1,0,0,0
35,practice,4,post,second,artichoke,NA,she's just smacking the screen,5,0,0,0,0,0,0,0
35,practice,4,post,second,artichoke,NA,it says good job !,4,0,0,0,0,0,0,0
35,practice,4,post,second,artichoke,NA,where's yyy ? there she is !,5,0,0,0,0,0,0,0
35,game,5,pre,first,cat,cat,yyy ! where's the cat ? where's yyy ? where's the cat ? yyy can you press the cat ? cat cat where's the cat ? meow . where's the cat . meow .,25,0,7,1,4,0,0,0
35,game,5,pre,first,cat,NA,she knows this too . she didn't know artichoke but she knows this .,12,0,0,0,0,0,0,0
35,game,5,pre,first,cat,cat,where's yyy ? where's yyy ? can you come find the cat ? where's the cat ? can you push the cat ?,18,0,3,0,3,0,0,0
35,game,5,post,first,cat,cat,meow !,1,0,0,1,0,0,0,0
35,game,6,pre,first,leopard,leopard,where's the leopard ?,3,0,1,0,1,0,0,0
35,game,6,post,first,leopard,leopard,"oh , that's the swan",4,0,0,0,1,0,0,0
35,game,7,pre,first,duck,duck,"oh , duck where's the duck",5,0,2,0,1,0,0,0
35,game,7,post,first,duck,duck,now we're just pushing things before i even have the chance to read them,14,0,0,0,0,0,0,0
35,game,8,pre,first,peacock,peacock,where's the peacock ? where's the peacock ?,6,0,2,0,2,0,0,0
35,game,8,post,first,peacock,peacock,good job !,2,0,0,0,0,0,0,0
35,game,9,pre,first,dog,dog,where is the dog ? where's the dog ?,7,0,2,0,2,0,0,0
35,game,9,post,first,dog,dog,good job !,2,0,0,0,0,0,0,0
35,game,10,pre,second,leopard,leopard,where's the leopard ?,3,0,1,0,1,0,0,0
35,game,10,post,second,leopard,leopard,good job !,2,0,0,0,0,0,0,0
35,game,11,pre,first,bird,bird,where's the bird ?,3,0,1,0,1,0,0,0
35,game,11,post,first,bird,bird,tweet tweet tweet tweet,4,0,0,4,0,0,0,0
35,game,12,pre,first,squirrel,squirrel,where's the squirrel,3,0,1,0,1,0,0,0
35,game,12,post,first,squirrel,squirrel,"oh , ok",2,0,0,0,0,0,0,0
35,game,13,pre,first,cow,cow,where is the cow ? where's the cow ?,7,0,2,0,2,0,0,0
35,game,14,pre,first,rhinoceros,rhinoceros,where's the rhinoceros ?,3,0,1,0,1,0,0,0
35,game,15,pre,second,duck,duck,where's the duck ? where's the duck ? where's the duck ?,9,0,3,0,3,0,0,0
35,game,16,pre,first,donkey,donkey,where's the donkey ?,3,0,1,0,1,0,0,0
35,game,17,pre,second,dog,dog,where is the dog ?,4,0,1,0,1,0,0,0
35,game,18,pre,first,raccoon,raccoon,where's the raccoon ?,3,0,1,0,1,0,0,0
35,game,19,pre,first,pig,pig,where is the pig ?,4,0,1,0,1,0,0,0
35,game,20,pre,first,rooster,rooster,where is the rooster ?,4,0,1,0,1,0,0,0
35,game,20,post,first,rooster,rooster,cocka-doodle-doo,1,0,0,1,0,0,0,0
35,game,21,pre,second,cow,cow,"where's the cow ? where's the cow , honey ?",7,0,2,0,2,0,0,0
35,game,21,post,second,cow,cow,good moo-ing,2,0,0,1,0,0,0,0
35,game,22,pre,second,peacock,peacock,where's the peacock ?,3,0,1,0,1,0,0,0
35,game,23,pre,first,fish,fish,where's the fish ? where's the fish ?,6,0,2,0,2,0,0,0
35,game,24,pre,second,rooster,rooster,where's the rooster ?,3,0,1,0,1,0,0,0
35,game,24,post,second,rooster,NA,"i know , you're trying to touch them after",8,0,0,0,0,0,0,0
35,game,25,pre,second,cat,cat,where's the cat ?,3,0,1,0,1,0,0,0
35,game,25,post,second,cat,cat,meow !,1,0,0,1,0,0,0,0
35,game,26,pre,second,rhinoceros,rhinoceros,where's the rhinoceros ?,3,0,1,0,1,0,0,0
35,game,27,pre,first,elephant,elephant,where's the elephant ?,3,0,1,0,1,0,0,0
35,game,28,pre,first,lobster,lobster,where's the lobster ?,3,0,1,0,1,0,0,0
35,game,29,pre,second,bird,bird,where's the bird ?,3,0,1,0,1,0,0,0
35,game,30,pre,second,raccoon,raccoon,where's the raccoon ?,3,0,1,0,1,0,0,0
35,game,31,pre,second,pig,pig,where's the pig ? where's the pig ?,6,0,2,0,2,0,0,0
35,game,32,pre,first,swan,swan,"where's the swan ? swan , where's the swan ? you want peppa pig ? can peppa pig come show me where the swan is ? where's the swan ? yyy , where's the swan ? where's the swan ?",31,0,7,0,6,0,0,0
35,game,32,pre,first,swan,NA,"do you want to sit in the seat ? here , do you want to hold it ?",15,0,0,0,0,0,0,0
35,game,32,pre,first,swan,swan,where's the swan ?,3,0,1,0,1,0,0,0
35,game,33,pre,first,horse,horse,where's the horse ? where's the horse ?,6,0,2,0,2,0,0,0
35,game,33,post,first,horse,NA,"whoop ! here , mama help .",4,0,0,0,0,0,0,0
35,game,34,pre,second,squirrel,squirrel,where's the squirrel ? where's the squirrel ?,6,0,2,0,2,0,0,0
35,game,35,pre,second,elephant,elephant,where's the elephant ?,3,0,1,0,1,0,0,0
35,game,36,pre,second,swan,swan,where's the swan ?,3,0,1,0,1,0,0,0
35,game,37,pre,second,fish,fish,where's the fish ?,3,0,1,0,1,0,0,0
35,game,38,pre,second,lobster,lobster,where's the lobster ?,3,0,1,0,1,0,0,0
35,game,39,pre,second,horse,horse,where's the horse ?,3,0,1,0,1,0,0,0
35,game,40,pre,second,donkey,donkey,where's the donkey ?,3,0,1,0,1,0,0,0
36,practice,1,pre,first,apple,apple,Where's the apple ? Can you tap the apple ?,8,0,2,0,2,0,0,0
36,practice,1,post,first,apple,apple,Good job !,2,0,0,0,0,0,0,0
36,practice,2,pre,first,artichoke,artichoke,Ooh ! How about the artichoke ? Is that a funny word ? That's a funny word ? Do you know which one is the artichoke ? Which one do you think is the artichoke ? That one ? What do you think that's called ? Ok,39,0,3,0,3,0,0,0
36,practice,3,pre,second,apple,apple,What's next ? That's a lot of fruit ! Do you see the apple ? Do you see the red apple ? Can you tap on the apple ?,24,0,3,0,3,0,0,0
36,practice,3,post,second,apple,apple,Yay !,1,0,0,0,0,0,0,0
36,practice,4,pre,second,artichoke,artichoke,Yeah ! does that look familiar for any of them ? Do you see an artichoke ? Is that the asparagus ?,18,0,1,0,0,0,0,0
36,practice,4,post,second,artichoke,NA,"OK , ready , Good job",4,0,0,0,0,0,0,0
36,practice,4,post,second,artichoke,NA,Here's some more . Let's see . . .,5,0,0,0,0,0,0,0
36,game,5,pre,first,cat,cat,"Meow . What says meow ? That's right , the cat ! Can you tap on the cat ?",14,0,1,2,0,0,0,0
36,game,5,post,first,cat,cat,He meowed at you !,4,0,0,1,0,0,0,0
36,game,6,pre,first,raccoon,raccoon,Look at all those animals . Ra-raccoon,6,0,1,0,0,0,0,0
36,game,6,post,first,raccoon,raccoon,Okay !,1,0,0,0,0,0,0,0
36,game,7,pre,first,horse,horse,What says neigh ?,3,0,0,1,0,0,0,0
36,game,7,post,first,horse,horse,That's right !,2,0,0,0,0,0,0,0
36,game,8,pre,first,rhinoceros,rhinoceros,"Woah , do you see a rhinoceros ?",6,0,1,0,0,0,0,0
36,game,9,pre,first,duck,duck,"Quack , quack , quack . What says quack quack quack ? The duck !",10,0,1,6,0,0,0,0
36,game,10,pre,first,rooster,rooster,Cocka-doodle-doo !,1,0,0,1,0,0,0,0
36,game,10,post,first,rooster,rooster,"That's a rooster , right ?",4,0,1,0,0,0,0,0
36,game,11,pre,second,horse,horse,What says neigh ?,3,0,0,1,0,0,0,0
36,game,11,post,second,horse,horse,A pig ? Pigs say oink .,5,0,0,1,0,0,0,0
36,game,12,pre,first,squirrel,squirrel,"Ooh , we saw some earlier today , squirrel .",7,0,1,0,0,0,0,0
36,game,12,post,first,squirrel,NA,"Here , buddy , can you listen for me to tell you which one to pick ?",14,0,0,0,0,0,0,0
36,game,13,pre,first,fish,fish,"Ooh , this swims in the water . What swims in the water ? Fish ! Where's the fish ?",15,0,2,0,1,0,0,0
36,game,13,post,first,fish,NA,"Right there ! Good job listening , buddy .",6,0,0,0,0,0,0,0
36,game,14,pre,first,leopard,leopard,"Ooh , this is a big cat , it's called a leopard",10,0,1,0,0,0,0,1
36,game,14,post,first,leopard,leopard,Yeah ! Look at all those spots !,6,1,0,0,0,0,0,0
36,game,15,pre,first,elephant,elephant,Elephant,1,0,1,0,0,0,0,0
36,game,15,post,first,elephant,elephant,Yes !,1,0,0,0,0,0,0,0
36,game,15,post,first,elephant,NA,Can I hear you trumpet like an elephant ?,8,0,1,0,0,1,0,0
36,game,15,post,first,elephant,NA,"Woah , that's so good .",4,0,0,0,0,0,0,0
36,game,16,pre,first,lobster,lobster,"Oh , a lobster !",3,0,1,0,0,0,0,0
36,game,16,post,first,lobster,NA,"Hey , please be patient and wait for me to tell you which one , okay ?",14,0,0,0,0,0,0,0
36,game,17,pre,second,elephant,elephant,Elephant,1,0,1,0,0,0,0,0
36,game,17,post,second,elephant,NA,"Wait for mommy to tell you which one , okay ?",9,0,0,0,0,0,0,0
36,game,18,pre,second,lobster,lobster,Lobster . Where do you see a lobster ?,7,0,2,0,0,0,0,0
36,game,18,post,second,lobster,lobster,See the big claws on the lobster ?,7,2,1,0,1,0,0,0
36,game,19,pre,second,fish,fish,"What says glub glub glub glub ? Fish , can you tap on the fish ?",13,0,2,4,1,0,0,0
36,game,19,post,second,fish,fish,There it is !,3,0,0,0,0,0,0,0
36,game,20,pre,second,leopard,leopard,"Ooh , it's a big cat with spots on it , called a leopard . Do you se the leopard ? Right there , that's right ! Can you tap on it ?",26,1,2,0,1,0,0,1
36,game,20,post,second,leopard,leopard,Roar,1,0,0,1,0,0,0,0
36,game,21,pre,first,bird,bird,Oh my goodness . This one tweets . What tweets ?,8,0,0,2,0,0,0,0
36,game,21,post,first,bird,bird,The doggie ? The doggie barks .,5,0,0,1,2,0,0,0
36,game,22,pre,second,rooster,rooster,"Ooh , rooster says cocka-doodle-doo !",4,0,1,1,0,0,0,0
36,game,22,post,second,rooster,rooster,There you are !,3,0,0,0,0,0,0,0
36,game,23,pre,second,bird,bird,"Tweet , tweet , tweet . Where's the - what tweets ? The bird . Right there !",11,0,1,4,1,0,0,0
36,game,23,post,second,bird,bird,tweet tweet tweet tweet,4,0,0,4,0,0,0,0
36,game,24,pre,second,raccoon,raccoon,"Oh , this is a raccoon . Whoops , here you go . What's the raccoon ?",12,0,2,0,1,0,0,0
36,game,25,pre,first,cow,cow,"Oh , Moo . The cow .",4,0,1,1,1,0,0,0
36,game,25,post,first,cow,cow,That was a horse .,4,0,0,0,0,0,0,0
36,game,26,pre,first,peacock,peacock,"Oh , a peacock ! Look at the beautiful feathers on the peacock like Limelight Larry . Right there ! Can you tap on it ?",21,2,2,0,0,1,1,0
36,game,26,post,first,peacock,NA,"Hold on this one's-- the book , Limelight Larry ?",8,0,0,0,0,0,1,0
36,game,27,pre,second,duck,duck,What about . . . quack quack quack . A duck !,7,0,0,3,0,0,0,0
36,game,28,pre,first,swan,swan,"Ooh , a swan , a very elegant swan with a long white neck . Do you see it ? Which one has the long white neck ? It's the swan !",26,7,3,0,1,0,0,0
36,game,29,pre,first,dog,dog,Woof woof woof ! Doggie .,4,0,1,3,0,0,0,0
36,game,29,post,first,dog,NA,Bark bark bark !,3,0,0,3,0,0,0,0
36,game,30,pre,second,squirrel,squirrel,Here's a squirrel . Squirrels collect nuts .,6,0,2,0,0,0,0,0
36,game,31,pre,second,dog,dog,"Ooh , what about the one that goes arf arf arf",10,0,0,3,1,0,0,0
36,game,31,post,second,dog,NA,Doggie ! It sounds just like mommy saying it . Woof !,9,0,1,1,0,1,0,0
36,game,32,pre,second,rhinoceros,rhinoceros,"Ooh , rhinoceros . Where's the rhinoceros ?",5,0,2,0,1,0,0,0
36,game,33,pre,first,pig,pig,Oink oink oink . They're big and pink . Pig !,8,2,1,3,0,0,0,0
36,game,34,pre,second,peacock,peacock,"Oh , here's Limelight Larry again ! peacock .",6,0,1,0,0,0,1,0
36,game,34,post,second,peacock,peacock,Beautiful feathers,2,2,0,0,0,0,0,0
36,game,35,pre,second,cow,cow,"Oh , moo .",2,0,0,1,0,0,0,0
36,game,35,post,second,cow,cow,Pigs say oink oink oink . Cows say moo .,8,0,1,4,0,0,0,0
36,game,36,pre,second,swan,swan,"Oh , swan , with the long white neck . Do you see the long white neck on the swan ?",17,6,2,0,1,0,0,0
36,game,36,post,second,swan,NA,There it is ! Too tiny ?,5,0,0,0,0,0,0,0
36,game,37,pre,second,pig,pig,What about a pink pig that says oink oink .,9,1,1,2,0,0,0,0
36,game,37,post,second,pig,pig,Right there ! You got it .,5,0,0,0,0,0,0,0
36,game,38,pre,first,donkey,donkey,"Oh , donkey . Have you ever seen a donkey before ? It's kind of like a horse .",15,0,2,0,0,1,0,0
36,game,39,pre,second,cat,cat,Meow . What says meow ? The cat !,6,0,0,2,1,0,0,0
36,game,40,pre,second,donkey,donkey,What about the donkey ?,4,0,1,0,1,0,0,0
36,game,40,post,second,donkey,NA,"""This is the end , thank you so much for participating ! """,10,0,0,0,0,0,0,0
37,practice,1,post,first,apple,NA,"Alright , wait wait , let me tell you the name of something and I'll tell you what to press , okay ?",19,0,0,0,0,0,0,0
37,practice,2,pre,first,artichoke,artichoke,"It says artichoke , that's asparagus , Which one's the artichoke ? That's an onion . You gotta press which one is the artichoke .",20,0,3,0,2,0,0,0
37,practice,3,pre,second,apple,apple,Now apple . Press the apple .,5,0,2,0,1,0,0,0
37,practice,3,post,second,apple,apple,There you go .,3,0,0,0,0,0,0,0
37,practice,4,pre,second,artichoke,artichoke,"Now , artichoke .",2,0,1,0,0,0,0,0
37,practice,4,post,second,artichoke,artichoke,"No , that's the onion .",4,0,0,0,0,0,0,0
37,practice,4,post,second,artichoke,NA,"Okay , just wait wait wait wait until I tell you",10,0,0,0,0,0,0,0
37,game,5,pre,first,squirrel,squirrel,Squirrel,1,0,1,0,0,0,0,0
37,game,5,post,first,squirrel,NA,Wait for me and I'll tell you .,7,0,0,0,0,0,0,0
37,game,6,pre,first,fish,fish,Fish !,1,0,1,0,0,0,0,0
37,game,7,pre,first,peacock,peacock,Peacock . Do you know peacock ?,5,0,2,0,0,0,0,0
37,game,7,post,first,peacock,peacock,That's a squirrel .,3,0,0,0,0,0,0,0
37,game,8,pre,first,cat,cat,Cat,1,0,1,0,0,0,0,0
37,game,8,post,first,cat,cat,There you go .,3,0,0,0,0,0,0,0
37,game,9,pre,first,rhinoceros,rhinoceros,rhinoceros . Do you know rhinoceros ?,5,0,2,0,0,0,0,0
37,game,9,post,first,rhinoceros,rhinoceros,"No , that's a lobster .",4,0,0,0,0,0,0,0
37,game,10,pre,second,cat,cat,Cat,1,0,1,0,0,0,0,0
37,game,11,pre,second,squirrel,squirrel,Squirrel . Squirrel . Squirrel . Press squirrel .,5,0,4,0,0,0,0,0
37,game,11,post,second,squirrel,squirrel,"No , that's a raccoon .",4,0,0,0,0,0,0,0
37,game,12,pre,first,bird,bird,Bird,1,0,1,0,0,0,0,0
37,game,12,post,first,bird,bird,Yes,1,0,0,0,0,0,0,0
37,game,13,pre,first,rooster,rooster,Rooster . Where's the rooster ?,4,0,2,0,1,0,0,0
37,game,13,post,first,rooster,rooster,There you go ! You got that,6,0,0,0,0,0,0,0
37,game,14,pre,first,horse,horse,Horse . Horse .,2,0,2,0,0,0,0,0
37,game,14,post,first,horse,horse,"Nope , what was that ? That was a cow",8,0,0,0,0,0,0,0
37,game,15,pre,first,lobster,lobster,Lobster . Do you remember which one's a lobster ? Lobster ?,9,0,3,0,0,0,0,0
37,game,15,post,first,lobster,lobster,That's a rhinoceros !,3,0,0,0,0,0,0,0
37,game,16,pre,second,fish,fish,"Alright , fish .",2,0,1,0,0,0,0,0
37,game,17,pre,first,leopard,leopard,Leopard . Do you know leopard ?,5,0,2,0,0,0,0,0
37,game,17,post,first,leopard,leopard,"No , that's a rooster .",4,0,0,0,0,0,0,0
37,game,17,post,first,leopard,NA,Listen to me to tell you the word .,8,0,0,0,0,0,0,0
37,game,18,pre,first,elephant,elephant,Elephant,1,0,1,0,0,0,0,0
37,game,18,post,first,elephant,elephant,There you go,3,0,0,0,0,0,0,0
37,game,19,pre,first,donkey,donkey,Donkey . Do you know which one's a donkey ?,8,0,2,0,0,0,0,0
37,game,19,post,first,donkey,donkey,Ooooh ! Good ! Good Job !,4,0,0,0,0,0,0,0
37,game,20,pre,first,cow,cow,"Cow . Yeah , Cow .",3,0,2,0,0,0,0,0
37,game,20,post,first,cow,cow,"No , that's a horse . You mixed them up , honey .",9,0,0,0,0,0,0,0
37,game,21,pre,second,lobster,lobster,Lobster . Do you remember lobster ?,5,0,2,0,0,0,0,0
37,game,22,pre,second,elephant,elephant,Elephant . Elephant ?,2,0,2,0,0,0,0,0
37,game,22,post,second,elephant,elephant,"No , that was the fish .",5,0,0,0,0,0,0,0
37,game,23,pre,first,raccoon,raccoon,"Raccoon . Do you know the raccoon ? Which one is the raccoon ? OK , no , raccoon . Here's the next one , raccoon .",19,0,5,0,2,0,0,0
37,game,23,post,first,raccoon,raccoon,There you go .,3,0,0,0,0,0,0,0
37,game,24,pre,second,bird,bird,Bird,1,0,1,0,0,0,0,0
37,game,25,pre,first,swan,swan,Swan . Swan . Do you know swan ? No not cat . Swan . It's a type of bird . So which one do you think ?,21,0,4,0,0,0,0,1
37,game,25,post,first,swan,swan,There you go ! Good job .,5,0,0,0,0,0,0,0
37,game,26,pre,first,dog,dog,Dog ?,1,0,1,0,0,0,0,0
37,game,27,pre,second,peacock,peacock,Peacock . It's a type of bird . Okay ?,7,0,1,0,0,0,0,1
37,game,27,post,second,peacock,peacock,There you go,3,0,0,0,0,0,0,0
